player,country,player_id
F Bangur,Sierra Leone,1530ae9d
K Gray,Canada,c68e5545
S Kaul,India,dcf81436
Simranjit Singh,Italy,97e5d4bb
Shafia Hassan,Singapore,fb81a798
L Ngidi,South Africa,f834dcfc
IDA Damarell,Guernsey,580ae7f2
CJ Ana,Romania,158a7d41
S Simpson,Jersey,c8ea9add
LR Doolan,New Zealand,4ab6d138
Arsalan Qadir,Canada,e66d962d
M Worndl,Czech Republic,e8d1c172
SHA Rance,New Zealand,69c994e4
A Shrubsole,England,32497ecd
T Cheki,Bhutan,f037f4d8
K Dema,Bhutan,0b211a32
XC Bartlett,Australia,3b53243a
IKO Aboagye,Ghana,98614193
Omid Shafi Rahman,United Arab Emirates,edfe226f
Mariam Hasan,Pakistan,70a9f746
Kerry Fraser,Luxembourg,8bebbcd4
DS Kulkarni,India,d2a989fc
SL Kalis,Netherlands,2b150c6b
AAIP Bastari,Indonesia,81782f5b
S Elmsjoo,Sweden,ce5030d8
KM Jadhav,India,99d63244
MK Tiwary,India,26e5cabf
Tazia Akhter,Bangladesh,ced7e7a4
BM Halliday,New Zealand,efb6cb2a
Ishtiaq Ahmad,Saudi Arabia,056b433b
IT Guha,England,f46500c3
L Chilia,Vanuatu,87ac786c
WG Jacks,England,9caf69a1
F Hand,Ireland,e3fe4b49
LK Bell,England,38b4583c
SI Galagedara,Sri Lanka,05bb5fcf
Sarfraz Butt,Saudi Arabia,b73625cb
T Ruma,Papua New Guinea,3697a0ff
MA Parker,Scotland,4d0055a0
SC Meaker,England,eb9cb105
P Abhijit,Seychelles,bc0083f7
IECM Wong,England,e5b17517
P Deol,Cyprus,ecfa6005
Munir Dar,Hong Kong,04029c44
S Etim,Nigeria,aa197946
C Brits,South Africa,d8cd0b9b
R Strydom,Ireland,0b2a170a
DNA Ankrah,Ghana,c6614fc0
TJ Mahe,Lesotho,3c5b2e9e
Rabeya Khan,Bangladesh,aaf037b1
Syed Amanullah,Greece,ae4006ad
M May,Eswatini,02fdf3ca
Shahzeb Choudhry,Sweden,43f3c050
Wahidullah Usmani,Belgium,6d27e42d
Ziaur Rahman (2),Afghanistan,66272dc4
G Stewart,Italy,a77472dc
HN Ya France,Namibia,915264c2
M Aboagye,Ghana,afe8ff08
DE Bollinger,Australia,45c2196c
Ali Yalmaz,Hungary,026e1314
S Lote,Fiji,09c07ae4
Shaiman Anwar,United Arab Emirates,e9630504
HDJ Siegers,Netherlands,6d48df01
Aamir Kaleem,Oman,7ecb9a14
Noorkhan Ahmedi,Switzerland,b5417394
M Kpaka,Sierra Leone,c381cec5
Sinae Kim,South Korea,60c76b34
Ankit Dubey,Sweden,65dadc70
D Wotu,Vanuatu,9585854d
S Gantulga,Mongolia,8d995b86
O Duff,Bulgaria,550c9b2c
P Negi,India,f62772e5
Nyeing Cham Soe,Myanmar,45b5ce8d
K Thomson,South Africa,53e325ed
R Rohan,Singapore,baf0fc26
CM Gough,Germany,f1328a90
Maria Salazar,Chile,0e4abf0c
N Davin,Namibia,72e361fe
ML Karlsen,Denmark,4302af3d
RP Singh,India,c3d1402f
Nijat Masood,Afghanistan,a1bf281e
Chen Zhuo Yue,China,47b33198
RT Ponting,Australia,7d415ea5
P Ganeshan,Austria,3829c5ea
Tasaduq Hussain,Sweden,f62fa324
D Tucker,South Africa,2b425403
A Limdawala,Malawi,2bcbcac3
N Magagula,Eswatini,3a54c25b
A Andriani,Indonesia,e697d88c
Adnan Gondal,Portugal,79b2d37a
AK Kitchen,New Zealand,63a1874a
Mas Elysa,Malaysia,857de42e
C Sammut,Malta,ea4f7003
JS Ndanu,Kenya,c27e0638
NJ Carey,Australia,dff806f4
Edward Taylor,Chile,9adb9f71
Niaz Ali,Hong Kong,e33a357d
CA Soper,Papua New Guinea,9920dd86
SP Guzman,Panama,37a1766e
HM Omary,Tanzania,2cbe5db1
A Chaubey,Croatia,c577d7d4
RSK Samson,Vanuatu,2999e5b3
MD Patel,United States of America,25d7f1ac
SR Mohan,Seychelles,58533699
GA Elwiss,England,287ed3a0
M Matobole,Lesotho,6f37931c
Imrul Kayes,Bangladesh,5fbe14fc
TS Mills,England,245c97cb
Vraj Patel,Kenya,2af28253
A Husain,Argentina,034d3c52
Shahidullah,Afghanistan,82b90140
NM Salonen,Finland,f5bd70f2
SI Mahmood,England,e97aefe2
Rameez Shahzad,United Arab Emirates,e045c165
T Munyonga,Zimbabwe,fbcfa528
Abhilasha Singh,Sweden,89b748cf
Santiago Iturbe,Argentina,851b0636
WT Mubayiwa,Zimbabwe,2343b4bf
A Nimaga,Mali,bc304f82
GK Ghalley,Bhutan,2d1b6dee
AA Banner,Belize,02d11602
MW Short,Australia,a90e53ec
Imad Wasim,Pakistan,9cb8d7a6
Divya Kandpal,Luxembourg,32b8d4fe
M Mani,India,8d1ade08
M Spoors,Canada,da4a1e46
K Schultz,West Indies,6900060d
Tshering Choden,Bhutan,3f38caff
SR Patel,England,18fac429
NLKWR Dewi,Indonesia,d04fc4a4
Sumayya Abdul,Maldives,a521ba3e
NJ Browne,New Zealand,a6aac76b
NJ Ferraby,Jersey,c149b9ca
RM Farrell,Australia,4ed7d23f
Ebadat Hossain,Bangladesh,cb5100f1
E Solomon,Israel,8da9a284
Paing Danu,Myanmar,1eb5affb
M Matine,Mozambique,021b4be9
Imran Khan (4),Portugal,a0a32dd1
BW Hilfenhaus,Australia,f3171936
NH Naureen,Spain,ecbd4377
G Candiru,Uganda,fc2150f4
Hung Ying Ho,Hong Kong,32b461b1
N Liyanage,Cyprus,2ee5997e
D Ravu,Papua New Guinea,053f3ce3
L Maphane,Botswana,b3092fc4
Shaila Sharmin,Bangladesh,b76fd014
Aslam Doria,Panama,a8c5552f
L Berthe,Mali,8eb7c5a6
LI Salomone,Mozambique,a7b67d5d
P Nissanka,Sri Lanka,8ee36b18
FL Patel,Panama,e205ce8b
Sadia Yousuf,Pakistan,3cfbddce
Zeerak Chughtai,Bulgaria,ff0b1636
BR McDermott,Australia,c41043e6
ZB Lion-Cachet,Netherlands,d99de998
KAJ Roach,West Indies,78eb4223
SJ Tsukigawa,New Zealand,c8f378cc
ME Leoela,Lesotho,3b107df5
R Rohmalia,Indonesia,5d90eb77
Saqlain Ali,Belgium,be0278d2
JH Davey,Scotland,d3868bd0
OEG Baartman,South Africa,6b9eb501
GJ Snyman,South Africa,a3ae63f4
Tanzid Hasan,Bangladesh,80fe764d
Haider Ali,Pakistan,c13e34f4
J Campbell,Zimbabwe,0e63259d
N M'shangwe,Zimbabwe,dd468277
Simandeep Singh,Hong Kong,2a242d58
Z Simpson,Gibraltar,83d567a4
KM Molapo,Lesotho,dc5934a6
Inam-ul-Haq,Qatar,15c766c3
RJ Gleeson,England,402f8494
ASF Sirah,Philippines,06bcade5
KDACK Gunarathne,Cambodia,78ec6ff1
BJ Rohrer,Australia,27af6414
Riaz Afridi,Czech Republic,281ce63c
Mohammed Sameer,Bahrain,e6409ae1
PM Siddle,Australia,bd93fea4
M Samake,Mali,7dd6e13d
Xu Qian,China,4d382b64
B Biza,Zimbabwe,8a522c6c
I Shukla,Singapore,ce490298
T Piakura,Cook Islands,5b329799
G Setshwane,Botswana,3dbbe483
L Paul,Ireland,07248d8e
JP Bray,Ireland,7c63baa7
TRR Sharfudheen,Malta,8a5b0066
RAJ Smith,Scotland,6daf5e8c
VS D'Souza,Kuwait,2808b2d9
Haris Rauf,Pakistan,24bb1c2f
Vathana Sreemurugavel,Singapore,eb2d1983
K Motlanka,Botswana,21549344
Noah Mead,Samoa,0095a0e3
KV Vakuruivalu,Fiji,98db3666
SI Bara,Indonesia,850e9e00
H Ssenyondo,Uganda,2b7609f1
M Lollo,Argentina,e6d1f4bb
GJ Thompson,Ireland,91f0792f
V Pasupathy,Singapore,8b002990
A Bester,France,047d293e
M Corazon,Indonesia,0baa36e0
T Musekiwa,Zimbabwe,06fc82b8
ECB Moore,Italy,d0ff93a9
T Calingin,Malta,542dc48f
P Sharma,Kenya,d047f983
M Paryani,Gibraltar,ffc44968
T Brown,Bahamas,e4bc45e0
JD Baker,Samoa,10f7b52b
Ikramullah Khan,Qatar,c6e1354c
MM Sarwar,Kuwait,51abacb2
RL Vitas,Serbia,869f61bc
T Smith,Jersey,f24ffaab
EL Bartram,Italy,5fa7f030
Eric Phiri,Eswatini,b6355062
B Mpedi,Botswana,8c712051
T Takada,Japan,bd3c364d
NP Kenjige,United States of America,f7d267f7
RK Kaibunga,Kenya,b392e6f1
L Ronchi,Australia,0fa5042b
Usman Limbada,Canada,b0e08fde
JN Dorji,Bhutan,a73251ff
G Matome,Botswana,a6898f7a
N Patron Fuentes,Argentina,b29923b6
Nigar Sultana,Bangladesh,3827f6a2
G Ngegba,Sierra Leone,69caf2be
AAM Eliane,Cameroon,ecc4562b
Nay Lin Htun,Myanmar,5319f95b
Masood Jayezeh,Iran,fd67025d
Mohammad Wasim,Pakistan,9e9af5f2
Saad Khan,Saudi Arabia,28e0f645
C Webster,Isle of Man,f7bf6004
Gaurav Mishra,Romania,507dd87f
TB Sole,Scotland,98e908bd
Lucky Ali,Denmark,28b032ac
JM Iradukunda,Rwanda,f58295c2
SY Win,Myanmar,33d65ab4
Bilal Zalmai,Austria,33b67317
AM Kimote,Tanzania,34e36b65
JQK Moala,Fiji,d77ddc9f
MW Parkinson,England,19708692
S Tabuisulu,Fiji,62708dce
GR Russ,Philippines,1f28fdfd
Z Franova,Czech Republic,55aabdef
YSD Seneveratne,Cayman Islands,0f71478c
J Evans,South Africa,80f6c181
CS MacLeod,Scotland,9c376401
V Ooko,Kenya,2ae76bf6
A Dirannehelage,Cyprus,039168c7
Zamir Khan,Afghanistan,21d46f15
KOK Williams,West Indies,78cb83f3
F du Plessis,South Africa,3355b542
P Dakainivanua,Fiji,5485c999
IA Karim,Kenya,ca92a578
K Marasini,Nepal,ac5003f9
Naseem Khan,Croatia,cfbd3998
C Moyo,Zimbabwe,356af6fa
S Tarawally,Sierra Leone,809ab8d4
F Thorpe,Gambia,a7de8e39
NT Ellis,Australia,9eb1455b
AB Kaur,India,9565fda6
A Valthapa,United Arab Emirates,ba7b21fd
C Namugenyi,Uganda,2085c2f4
Mohamed Shiyam,Maldives,946d4d9a
AB Mengoumou,Cameroon,8ad3d034
GD Arta,Indonesia,e969e580
AS Dean,Canada,5044f30d
Amoluk Singh,Ghana,266473e2
Kamal Raiz,Cyprus,b3ba0c35
Shantanu Kaveri,Mexico,091880f7
A Kainessie,Sierra Leone,c7acf05f
AC Evans,Scotland,e9a870ed
S Juma,Kenya,333830a5
KY Chan,Hong Kong,6348c6e9
Sanchin Singh,United Arab Emirates,dccae421
Soumya Sarkar,Bangladesh,4d9f9686
Ben Jones,Estonia,f0568f9b
Noor Ahmad,Afghanistan,efc04be7
Shaheen Shah Afridi,Pakistan,45a7e761
LCN Smith,England,340202b0
S Jimmy,Papua New Guinea,2daa8e40
T Mupariwa,Zimbabwe,21bf71ab
RW Price,Zimbabwe,67af6f81
Muhammad Kaleem,United Arab Emirates,ff86a0e1
Karim Sadiq,Afghanistan,13e5908b
M Raj,India,ec2269dc
N Koncharoenkai,Thailand,82c78412
Aziz Sualley,Ghana,118b0a7c
J Reb,Serbia,880eca04
SL Malinga,Sri Lanka,a12e1d51
IO Okpe,Nigeria,1c5c3dce
DS Gamage,Norway,00be46fe
Zain Ali,Italy,cccac242
A Williams,Barbados,f1733e13
KMA Paul,West Indies,75224f22
CC Blake,Vanuatu,e91933cb
E Ernest,Sierra Leone,4a2159dc
ZR Jaboneke,Tanzania,438aef39
C Sewsunker,Saudi Arabia,f82a0b02
Bella Poon,Hong Kong,84dc77ad
SW Kinyua,Kenya,86933cde
Usman Khalid,Saudi Arabia,314f0889
M Syahadat Ramli,Malaysia,5efa8af3
J Trembeath-Moro,Spain,788d661c
Aswad Khan,Bulgaria,596ed7e6
LL Htun,Myanmar,ec687c3a
GA Lamb,Zimbabwe,86421172
F Irakoze,Rwanda,14f0a5e3
PC Connell,Ireland,5500c675
P Haryanti,Indonesia,af0aac77
D Saxena,Canada,cc7331d4
ST de Silva,Sri Lanka,54ef649e
Milad Momend,Luxembourg,84880baf
I Kaia,Zimbabwe,5ad8c974
Mohammad Usman,United Arab Emirates,cee89f44
N Wijesekera,Austria,85dcc96d
GC Wilson,Ireland,05de1a5a
Nayab Razwan,Norway,f12e21a0
M Sarenac,Serbia,f5ba4611
C Pengkumta,Thailand,b3540b2a
Taijul Islam,Bangladesh,9d1d34bd
Abhishek Sharma,India,f29185a1
A Dercksen,South Africa,d2b1f515
KH Abe,Japan,f22d2247
AE Paraam,Singapore,b56f5b6f
J Perman,Spain,125bba96
L Khotso,Lesotho,99772efd
Y Sangare,Mali,656aeb5d
A Gavde,Cayman Islands,c725d464
Huzaifa Mohammed,Philippines,65a29a30
Wahab Riaz,Pakistan,b3118300
AT Nascimento,Brazil,fb65aa49
Wasim Ali,Oman,ea59139a
J Cleetus,United Arab Emirates,ce1e39da
GK Berg,Italy,42151725
AEMP Durayalage,Romania,0ead3a98
Absar Khan,Denmark,91cf746e
JH Kallis,South Africa,86dc8f2e
A Nel,South Africa,2503e881
AD Fofana,Mali,8d4a236d
Shakeel Ansar,Pakistan,21d6eb6a
MBA Lamplough,Hong Kong,997fffbe
FL Reifer,West Indies,17fbaab5
Mirwais Ashraf,Afghanistan,bdd985f2
Faizan Mumtaz,Norway,6d440f4b
L Emilio,Mozambique,31adde7f
KADA Kanchana,Sri Lanka,4ac6664d
Akhil Anil,Tanzania,c06c25fd
V Sehwag,India,8ba8195d
JA Rymer,Malta,ae779954
NT Gruny,United States of America,cdff374b
HV Patel,India,f986ca1a
Huzaif Yousuf,Bulgaria,95e47073
MN Waller,Zimbabwe,ec4dada1
A Prince,Argentina,da994dd7
DI Dusabemungu,Rwanda,90e03594
ML Udawatte,Sri Lanka,5f5e0c8c
PJ Stahelin,Guernsey,472a8672
S Clarke,Isle of Man,6c6d83ef
Nasir Aziz,United Arab Emirates,e70a0811
N Jagadish,Oman,d6ec9f9f
TOW Chu,Hong Kong,49693035
JW Hastings,Australia,012829ff
NT Broom,New Zealand,a354c917
Alok Kapali,Bangladesh,54279e23
NK Ariani,Indonesia,382377a4
S Meghana,India,302fb7ae
KKN Egodage,United Arab Emirates,5bb904d4
J Ghadiyali,Swaziland,53419aff
Ismail Ali,Maldives,5117fa55
M Pugi,Estonia,4641d20b
SPY Baron,France,864dba03
A Bosch,South Africa,dcf0e8f4
D Mutu,Turkey,fdd87c7c
Muhammed Shanil,United Arab Emirates,6c7880ff
Junaid Sheikh,Norway,c01852c6
Irfan Khan,Pakistan,ee95065d
Sumaiya Siddiqi,Pakistan,d4f0c300
P Mishra,Bulgaria,3fa5672e
G Goudie,Scotland,59f509ed
MV Fare,Vanuatu,314463cc
T Tshose,Botswana,18ae55e4
Puneet Arora,Mexico,c2f8f36e
Maliha Baig,Canada,1aa63583
DR Sams,Australia,caf69bf7
Shorna Akter,Bangladesh,89895ae1
SC van Schalkwyk,United States of America,97b0e4ff
BK Stroud,St Helena,6577a6ad
YK Pathan,India,3c6ffae8
A Ferguson,Argentina,4a8d1b14
Aamer Jamal,Pakistan,a8e54ef4
T Taylor,Cayman Islands,1d6e8f52
DK Butler,West Indies,671398e3
JP Kotze,Namibia,9f308dfc
Bashir Shah,Denmark,3b282e51
MD Bimenyimana,Rwanda,c1a0cebe
AD Hales,England,92aeac25
Ahmed Shehzad,Pakistan,f8fd6e3f
MTMMJ Ave,Cook Islands,00863408
J Theron,United States of America,dec8e038
K Kekez,Croatia,fe11e1a3
Shoaib Malik,Pakistan,64c34cd0
Naveed Fakhr,Kuwait,76e84cb1
BJ Davidson,Serbia,5b658677
Salma Khatun,Bangladesh,037f2b86
Zumika Azmi,Malaysia,d35c1fc7
Y Cariah,West Indies,78bb68d4
Muhammad Usman,United Arab Emirates,45642393
Kyshona A Knight,West Indies,d85a1960
Zubaidi Zulkifle,Malaysia,dca8273d
S Tudorache,Romania,015ca83a
A Morris,Cayman Islands,04cf2e94
KT Maphaka,South Africa,107c26fb
Ali Hussain,Romania,b8fe81be
Theertha Satish,United Arab Emirates,ee3dcb3f
Atif Mehmood,Spain,7fcc57bf
Bipin Kumar,Qatar,c821e504
Sajid Cheema,Saudi Arabia,b05cfcec
N Baneti,South Africa,f121120f
SK Atai,Papua New Guinea,a64e3b89
S Bau,Papua New Guinea,9a95bebb
T Hanum,Indonesia,7d668c73
Janak Prakash,Singapore,f092b4c7
S Mba,Nigeria,400cf68e
WK Bitis,Croatia,b34de9a6
KA Jadhav,Cameroon,6c18c062
Rabia Sahan,Turkey,d37581d9
Faisal Javed,Qatar,b0ef0346
DC Stovell,Bermuda,7f6c2dae
Kapil Kumar,Philippines,d4e70d7c
JJ Smit,Namibia,bb134e5c
R Abdulrasak,Nigeria,65c9fc31
S Daniel,Sri Lanka,a38e7be7
A Flintoff,England,ddc0828d
Basir Ahamad,Nepal,218c7eab
A Bhargava,Singapore,192f2caf
A Paul,Estonia,fa308279
RV Uthappa,India,1c17e270
DG Brownlie,New Zealand,22bd731a
M Malle,Mali,e15c6692
A Dizija,Serbia,6483c062
NL Smith,Italy,547408c8
Sarrinah Ahmed,Qatar,d949bc42
L Nakomo,Malawi,1abfa11e
A Wellington,Australia,9b3bcca4
SJ McGlashan,New Zealand,af71535d
Nurul Hasan,Bangladesh,d365d463
Shanzeen Shahzad,Hong Kong,ce291858
Luo Shilin,China,c251b048
B Ito-Davis,Japan,96275259
Abdul Shakoor (2),Romania,d52b13a6
SJ Hughes-Pinan,Spain,ca72ea31
Nayab Alizai,Norway,7861375e
S Verma,India,185e6c0c
TW Hamid,Indonesia,330c8351
Murshida Khatun,Bangladesh,712bbd92
L Jie,China,78670115
T Kazanci,Austria,03da3399
I Uboh,Nigeria,baf3cf01
KL Rolton,Australia,9306c803
S Varathappan,Kuwait,2edb4286
OSB Tilley,Croatia,3ddd957f
G Kaltongga,Vanuatu,edae74d8
Sajid Khan Afridi,Greece,edc950ce
DS Vosloo,Malta,71764c46
B Regmi,Nepal,98d05440
Sulaiman Ali,Bulgaria,13bf1d91
S Ramakrishnan,Czech Republic,b0f5175e
SJS Smith,Scotland,c5a864d7
S Niyomuhoza,Rwanda,a5424013
R Kanoh,Thailand,5959370f
CMW Read,England,be4cefab
Nawroz Mangal,Afghanistan,0503ae22
HL Colvin,England,d3a44255
R Merrien,Guernsey,3861da30
S Solman,Vanuatu,24ed1f75
D Uwimana,Rwanda,1f8e97d7
JA Diergaardt,Namibia,b72a8938
Waseeq Ahmed,Bahrain,a7d6c101
J Masquater,Tanzania,f6d3cab2
Hawwa Shaaiqa,Maldives,46030558
R Kanojiya,India,6625023d
Anjum Chopra,India,57a7b064
P Raghunath,Gibraltar,2e287171
G Gambhir,India,bb345e0b
B Lee,Australia,dd09ff8e
SW Billings,England,c16d4035
JM Kemp,South Africa,6581d753
R Pasipanodya,Zimbabwe,17ccd296
Choudry Share Ali,Sweden,5c037734
L Phiri,Zimbabwe,cca8bdca
K McGill,Scotland,bba7558e
G Miller,Cook Islands,a877819f
T Holder,West Indies,41fd2907
Mobashar Ashraf,France,bbfdb0c8
Zong Yuechao,China,f5932ad2
BD Glover,Netherlands,0dbe27b8
JA Burrows,Isle of Man,dba54d8e
N Sharma,United Arab Emirates,764f35d8
S Tuhadeleni,Namibia,13f7c5f4
S Sajana,India,a4dcac97
E Vukusic,Croatia,7a64c6eb
MD Gunathilaka,Sri Lanka,509a7ca1
Aakash Chand,Nepal,279c51f0
IIR Bhana,Panama,390721b3
SACA King,West Indies,77851c2d
E Waithaka,Kenya,1e4c0204
Khalid Ahmadi,Belgium,cf0b9a0d
Iftikhar Anjum,Pakistan,6adf9347
TN de Grooth,Netherlands,52980a48
Cynthia Konadu,Ghana,b509e186
A Symonds,Australia,bd77eb62
D Gough,England,fcbf5a30
Ayush Ummat,Estonia,eb02a5f7
JR Hazlewood,Australia,03806cf8
C Madande,Zimbabwe,3560a786
V Buruka,Papua New Guinea,62d92d76
Amir Ali,Oman,3748955d
JJ Davidson,Scotland,068c47d2
JD Allan,Vanuatu,3758028b
Maryyam Sheikh,Kuwait,4ae530cf
J Sumerauer,Jersey,0b581ed6
KP Meiyappan,United Arab Emirates,b91f2a31
Muhammad Tanveer,Qatar,aef39fe4
HC Brook,England,4ae1755b
Mia Arda,Indonesia,6e60d58c
JC Tredwell,England,49b6c09f
Danish Aziz,Pakistan,a4799701
Mohamed Arief,Malaysia,1087dd78
P Maya,Thailand,72eada4c
PRCS Kumarihami,Sri Lanka,a1c4aed5
Yasir Ali,Spain,79209272
O Muzondo,Zimbabwe,ffc308ee
HJ Jordaan,Thailand,b8f10b60
AA Moiane,Mozambique,80190078
Umair Ali,United Arab Emirates,a98a6b86
NR Sciver,England,f3a18a0c
TAW Patterson,Belize,5abb0f07
S Chanderpaul,West Indies,881a9bdd
AV Lalcheta,Oman,b858be20
AN Lascu,Romania,e2c882d1
AC Agar,Australia,a2421394
LM Gabriel,Lesotho,88a5adcf
M Machado,Portugal,fd34bcb0
D Brown,Australia,2e81be88
P Pirabakaran,France,5ab659d9
NC Monteiro,Brazil,752af5a4
MG Hunter,Gibraltar,f08adc01
Sania Khan,Pakistan,e5be2427
Elizabeth Annor,Ghana,8d59f15d
Yuvraj Singh,India,1c914163
CH Abeyratne,Singapore,ef423744
J Kaur,Hong Kong,5a648ddc
R Satheesan,Romania,1125ebe4
R Baaleri,Ghana,26c9b5be
R Pavlickova,Czech Republic,a27d8778
MB Tambe,Finland,1c1bb0d5
HDRL Thirimanne,Sri Lanka,c5928dec
A Akhigbe,Nigeria,ed0ec1fe
Abdul Wahid,Saudi Arabia,40aea524
A Mesarovic,Serbia,15404b57
E Brelivet,France,f2eb0e99
Mofida Kocchargi,Kuwait,41053159
BMA Mbida,Cameroon,e3c23cef
P Syafiq Ali,Malaysia,8c689890
NH Ekanayake,Bahamas,00c98c78
Wenjing Yin,China,1342d7f6
DJ Malan,England,ad9c32a2
AD Mascarenhas,England,3edb58fc
Mohammad Tauqir,United Arab Emirates,eb7af112
SH Mohamedi,Tanzania,10ab6a37
Rubel Hossain,Bangladesh,f56cd097
A Dhingra,Luxembourg,753ada66
TS Kamunhukamwe,Zimbabwe,4e1b4323
S Thanikaithasan,Denmark,498aacac
NH Berejo,Spain,a9ec2608
JK Masara,Zimbabwe,e5542f57
AW Hawkins-Kay,Jersey,8160713d
Vinay Iyer,Japan,43247512
S Dunukedeniya,Cyprus,3134e4a4
Joyleen Kaur,Hong Kong,8ea44a61
JB Reva,Papua New Guinea,6a685375
Yasir Mehmood,Cyprus,af8d9fd9
Dechen Zangmo,Bhutan,43433cec
GP Swann,England,221ad9d9
K Dorji,Bhutan,f9b9883f
AJ McKay,New Zealand,de3acffe
C Murray,Ireland,5a50471c
Shahid Afridi,Germany,5b2acc3f
HD Rutherford,New Zealand,0605de92
R Vinay Kumar,India,41eb4a4f
BMAJ Mendis,Sri Lanka,9868bc75
M Kartik,India,abfeb126
Suraiya Azmin,Bangladesh,e6acd7aa
AV Lazarus,Thailand,30c917bf
S Kolcharam,Germany,761c929e
DJS Dottin,Barbados,53bee17f
T Caruana,Gibraltar,ab75eb29
Rishitha Rajith,United Arab Emirates,f9e02b27
R Nath,Turkey,126f1e28
Lata Mondal,Bangladesh,5bf87532
SR Thadani,United States of America,76bda023
A Scantlebury,Barbados,99aec976
Zaker Taqawi,Sweden,d7074ddc
S Biko,Kenya,b501b61e
M Kandanala,United States of America,8bdf7777
KA Jamieson,New Zealand,68c56d09
SS Connell,Barbados,2f9a6bd1
SSD Arachchige,Sri Lanka,c05f9d20
A Gunasekar,Oman,b5223cb0
SM Dhanusri,Malaysia,4e4d2c20
S Dube,India,a4e37e47
JM Anderson,England,d12143bf
Karan KC,Nepal,f53b3e1d
BV Save,Malaysia,1d89c232
SJ Myburgh,Netherlands,18261c22
Irshad Mubbashar,Saudi Arabia,58edb974
Lucas Rossi,Argentina,2064e555
NV Ojha,India,890946a0
R Flannigan,Scotland,c13b2833
PW Borren,Netherlands,91052c96
Shamsudheen Purat,Saudi Arabia,33687b0e
Y Naing Tun,Myanmar,97b109d2
L Monanthane,Lesotho,07e5bda2
JF Mooney,Ireland,aae9ce90
HG Kuhn,South Africa,ede05b97
S Aravind,India,957532de
A Mongar,Bhutan,940255af
LP Mullapudi,United States of America,debb1c34
Israr Khan,Germany,4ee5ded2
MD Garratt,Gibraltar,aa4154ad
H Singh,Germany,8209da53
B Leephatthana,Thailand,aa0c5e01
Yasir Shah,Pakistan,f2800ef3
YH Bhatia,India,9c3d4e8a
Dylan Steyn,Czech Republic,ff2b190e
Saeed Ajmal,Pakistan,05d74535
IS Munir,Uganda,2851a1fc
Zeeshan Sarwar,Cyprus,ac2f2410
Zubaid Akbari,Afghanistan,a18d14c7
Kainat Qazi,Canada,1ccd4054
A Wright,Cayman Islands,4bb7f51e
Hafsaa Abdhulla,Maldives,7fa1e4a2
Waleed Waqar,Bulgaria,f9d26872
E Gouge,Jersey,e01e17ee
Mandeep Singh,India,c3a96caf
ML Castillo,Belize,9853b404
Ibrahim Kursad Dalyan,Turkey,f0f20cf8
Alifiya Sayed,Oman,81423620
PM Liyanagamage,Sri Lanka,3ee0050f
Muktar Ali,Bangladesh,4a491652
Shehzad Patel,Swaziland,101373a3
BD Pare,Indonesia,7b702d77
D Birrell,Jersey,aea11d1d
S Mabuza,Eswatini,8ce93575
Ouen Sophy,Cambodia,4477b556
Sediqullah Atal,Afghanistan,3c28853f
PL Mommsen,Scotland,a56f4b65
A van Schoor,Namibia,06209a4c
E Packard,Gibraltar,03b9ec54
Ehsan Nawaz,Hong Kong,70456281
JW Jenner,Jersey,32a8161e
Adnan Mufti,United Arab Emirates,811425b1
Saim Ayub,Pakistan,33609a8c
BYA Mendis,Sri Lanka,a9fabff4
NR Kumar,Canada,b3bad3f2
R Mbaiwa,Botswana,5f789ff9
Sadaf Shamas,Pakistan,f19c8dc0
Saidat Mbaki,Tanzania,91d279d9
Jagrat Dubey,Luxembourg,a4051019
SA Wittmann,Namibia,531aef3b
V Krishnamurthy,India,c3f21798
RP Magar,Nepal,95bcba19
Y Potgieter,South Africa,bb9f08ad
R MacDonald-Gay,England,459a7b0a
M Robinson,Guernsey,262b1d7d
GM Ntambalika,Malawi,8c8a3f08
DO Leicher,Namibia,e28bb0b9
TD Paine,ICC World XI,5748e866
I Muhawenimana,Rwanda,2f37396f
F Suluoto,Samoa,ae380321
N Tykhonravova,Estonia,b9f09828
OT Wallerson,United States of America,2fdf42e9
Bilal Khan,Oman,dcdb87f2
R Parkin,Estonia,f2c0c73d
EK Hubbard,Hong Kong,1486e3fd
P Pustoslemsek,Slovenia,de6ad58b
Ali Nayyer,Switzerland,4ec0443d
S Jora,Nepal,156378d8
Nishat Sakib,South Korea,554f19e4
J Nyirankundineza,Rwanda,7e7d2fe5
AH Thomson,Netherlands,5d2031f0
Abeer Maryam,Saudi Arabia,8067b378
LA Dawson,England,4a461c24
K Waiswa,Uganda,a3a275ec
Abdul Razzaq,Pakistan,390ff45b
Jassim Khan,Qatar,67e36e53
Zeeshan Khan,Malta,3f9b1a96
Sasha Azmi,Malaysia,9e4f6851
Mahmudul Hasan Joy,Bangladesh,4b51bd51
M Artur,Brazil,400b36cd
RJ Nicol,New Zealand,8d8c24fd
MJ Swepson,Australia,86b4bf88
I Vrignaud,France,bb472ec7
Maaz Khan,Lesotho,6f14ddcb
M Koli,Romania,eb0f2802
LL Dimba,Malawi,53f88bf1
AK Mandal,Nepal,defd49f6
Ibrahim Hassan,Maldives,4add4c98
SD Parry,England,fdb8ed0d
N Senamontree,Thailand,44e00a4c
Y Teki,United States of America,020f474b
Areeb Quadir,Finland,19845ff5
